

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 14 10:13:30 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Artemis II (spacecraft) (-1024) {source: Artemis_II_merged}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260413.p260710
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-APR-13. PREDICTS-> 2026-JUL-09
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461139.009409722, A.D. 2026-Apr-08 12:13:33.0000, -9.797589584838132E+04, -3.214157410960448E+05, -3.765833379466910E+04,  3.987144434861098E-01,  6.728730106054209E-01,  1.573177895749245E-02,
2461139.019826389, A.D. 2026-Apr-08 12:28:33.0000, -9.761655535134464E+04, -3.208088777926985E+05, -3.764401212052323E+04,  3.998198900889215E-01,  6.757145186009951E-01,  1.609447444166262E-02,
2461139.030243055, A.D. 2026-Apr-08 12:43:33.0000, -9.725622022344441E+04, -3.201994506098742E+05, -3.762936317766209E+04,  4.009247459068290E-01,  6.785705356446765E-01,  1.645904664070152E-02,
2461139.040659722, A.D. 2026-Apr-08 12:58:33.0000, -9.689489096519095E+04, -3.195874464482670E+05, -3.761438526654788E+04,  4.020290803408139E-01,  6.814411541035128E-01,  1.682551893103862E-02,
2461139.051076389, A.D. 2026-Apr-08 13:13:33.0000, -9.653256801551356E+04, -3.189728521248699E+05, -3.759907666650265E+04,  4.031329602895555E-01,  6.843264666774741E-01,  1.719391489114316E-02,
2461139.061493055, A.D. 2026-Apr-08 13:28:33.0000, -9.616925175275639E+04, -3.183556543705743E+05, -3.758343563546991E+04,  4.042364534965561E-01,  6.872265720064396E-01,  1.756425845176038E-02,
2461139.071909722, A.D. 2026-Apr-08 13:43:33.0000, -9.580494249563260E+04, -3.177358398277600E+05, -3.756746040976605E+04,  4.053396252922861E-01,  6.901415690834032E-01,  1.793657376640095E-02,
2461139.082326389, A.D. 2026-Apr-08 13:58:33.0000, -9.543964050426066E+04, -3.171133950480793E+05, -3.755114920383194E+04,  4.064425402862520E-01,  6.930715600646855E-01,  1.831088528530050E-02,
2461139.092743055, A.D. 2026-Apr-08 14:13:33.0000, -9.507334598106648E+04, -3.164883064900638E+05, -3.753450020997139E+04,  4.075452621101144E-01,  6.960166497780635E-01,  1.868721775341464E-02,
2461139.103159722, A.D. 2026-Apr-08 14:28:33.0000, -9.470605907163120E+04, -3.158605605166896E+05, -3.751751159808133E+04,  4.086478533005868E-01,  6.989769454745784E-01,  1.906559621153819E-02,
2461139.113576389, A.D. 2026-Apr-08 14:43:33.0000, -9.433480624201450E+04, -3.152309885413258E+05, -3.750128143526203E+04,  4.098419975468096E-01,  7.019219905423525E-01,  1.941227326152473E-02,
2461139.123993055, A.D. 2026-Apr-08 14:58:33.0000, -9.396545232531581E+04, -3.145979139440051E+05, -3.748363839553444E+04,  4.109444875110608E-01,  7.049130289611593E-01,  1.979483340989674E-02,
2461139.134409722, A.D. 2026-Apr-08 15:13:33.0000, -9.359510614923536E+04, -3.139621404259387E+05, -3.746565009810982E+04,  4.120470283117528E-01,  7.079196116603774E-01,  2.017951695007297E-02,
2461139.144826389, A.D. 2026-Apr-08 15:28:33.0000, -9.322376764136681E+04, -3.133236539443209E+05, -3.744731462010799E+04,  4.131496790709117E-01,  7.109418568135630E-01,  2.056635022339703E-02,
2461139.155243055, A.D. 2026-Apr-08 15:43:33.0000, -9.285143667643261E+04, -3.126824403487248E+05, -3.742863001478679E+04,  4.142524980045242E-01,  7.139798851357890E-01,  2.095535990941177E-02,
2461139.165659722, A.D. 2026-Apr-08 15:58:33.0000, -9.247811307717470E+04, -3.120384853789604E+05, -3.740959431123604E+04,  4.153555427308223E-01,  7.170338203808071E-01,  2.134657305175014E-02,
2461139.176076389, A.D. 2026-Apr-08 16:13:33.0000, -9.210379661473802E+04, -3.113917746620855E+05, -3.739020551404035E+04,  4.164588700311661E-01,  7.201037889007562E-01,  2.174001705153467E-02,
2461139.186493055, A.D. 2026-Apr-08 16:28:33.0000, -9.172848700950909E+04, -3.107422937102223E+05, -3.737046160295710E+04,  4.175625360075542E-01,  7.231899199025507E-01,  2.213571968466310E-02,
2461139.196909722, A.D. 2026-Apr-08 16:43:33.0000, -9.135218393168582E+04, -3.100900279179325E+05, -3.735036053257420E+04,  4.186665960912134E-01,  7.262923454287182E-01,  2.253370910992525E-02,
2461139.207326389, A.D. 2026-Apr-08 16:58:33.0000, -9.097488700182251E+04, -3.094349625595645E+05, -3.732990023195793E+04,  4.197711050995498E-01,  7.294112004485018E-01,  2.293401387945920E-02,
2461139.217743055, A.D. 2026-Apr-08 17:13:33.0000, -9.059659579159036E+04, -3.087770827869910E+05, -3.730907860430659E+04,  4.208761171041493E-01,  7.325466226117027E-01,  2.333666294249487E-02,
2461139.228159722, A.D. 2026-Apr-08 17:28:33.0000, -9.021730982403734E+04, -3.081163736264893E+05, -3.728789352656696E+04,  4.219816857764824E-01,  7.356987528339018E-01,  2.374168566981416E-02,
2461139.238576389, A.D. 2026-Apr-08 17:43:33.0000, -8.983702857429412E+04, -3.074528199764031E+05, -3.726634284906986E+04,  4.230878640933045E-01,  7.388677347797684E-01,  2.414911184899809E-02,
2461139.248993055, A.D. 2026-Apr-08 17:58:33.0000, -8.945575147003052E+04, -3.067864066043810E+05, -3.724442439514094E+04,  4.241947045221299E-01,  7.420537151760278E-01,  2.455897170320503E-02,
2461139.259409722, A.D. 2026-Apr-08 18:13:33.0000, -8.907347789188300E+04, -3.061171181445658E+05, -3.722213596070344E+04,  4.253022590104981E-01,  7.452568437945274E-01,  2.497129589956998E-02,
2461139.269826389, A.D. 2026-Apr-08 18:28:33.0000, -8.869020717409973E+04, -3.054449390951662E+05, -3.719947531388437E+04,  4.264105790154879E-01,  7.484772734970579E-01,  2.538611556027515E-02,
2461139.280243055, A.D. 2026-Apr-08 18:43:33.0000, -8.830593860469904E+04, -3.047698538151780E+05, -3.717644019458312E+04,  4.275197155150204E-01,  7.517151602644233E-01,  2.580346227556340E-02,
2461139.290659722, A.D. 2026-Apr-08 18:58:33.0000, -8.792067142606041E+04, -3.040918465218553E+05, -3.715302831405682E+04,  4.286297190406941E-01,  7.549706632547726E-01,  2.622336811212017E-02,
2461139.301076389, A.D. 2026-Apr-08 19:13:33.0000, -8.753440483528322E+04, -3.034109012877725E+05, -3.712923735448239E+04,  4.297406396949760E-01,  7.582439448437256E-01,  2.664586562770277E-02,
2461139.311493055, A.D. 2026-Apr-08 19:28:33.0000, -8.714713798451109E+04, -3.027270020378137E+05, -3.710506496850734E+04,  4.308525271622455E-01,  7.615351706538060E-01,  2.707098788141082E-02,
2461139.321909722, A.D. 2026-Apr-08 19:43:33.0000, -8.675886998149383E+04, -3.020401325465740E+05, -3.708050877880452E+04,  4.319654307593405E-01,  7.648445096578592E-01,  2.749876844635291E-02,
2461139.332326389, A.D. 2026-Apr-08 19:58:33.0000, -8.636959988962415E+04, -3.013502764348163E+05, -3.705556637758561E+04,  4.330793994081768E-01,  7.681721341460566E-01,  2.792924142301068E-02,
2461139.342743055, A.D. 2026-Apr-08 20:13:33.0000, -8.597932672846444E+04, -3.006574171667803E+05, -3.703023532613352E+04,  4.341944816948332E-01,  7.715182198517130E-01,  2.836244145023487E-02,
2461139.353159722, A.D. 2026-Apr-08 20:28:33.0000, -8.558804947400410E+04, -2.999615380469955E+05, -3.700451315430753E+04,  4.353107258718479E-01,  7.748829459734303E-01,  2.879840372156350E-02,
2461139.363576389, A.D. 2026-Apr-08 20:43:33.0000, -8.519576705889827E+04, -2.992626222170408E+05, -3.697839736003686E+04,  4.364281798761206E-01,  7.782664952352550E-01,  2.923716399526977E-02,
2461139.373993055, A.D. 2026-Apr-08 20:58:33.0000, -8.480247837295034E+04, -2.985606526527136E+05, -3.695188540881788E+04,  4.375468913269388E-01,  7.816690539090747E-01,  2.967875860802310E-02,
2461139.384409722, A.D. 2026-Apr-08 21:13:33.0000, -8.440818226306091E+04, -2.978556121602249E+05, -3.692497473316609E+04,  4.386669076075261E-01,  7.850908119885649E-01,  3.012322449536209E-02,
2461139.394826389, A.D. 2026-Apr-08 21:28:33.0000, -8.401287753367960E+04, -2.971474833732580E+05, -3.689766273208788E+04,  4.397882758036436E-01,  7.885319631156356E-01,  3.057059919733451E-02,
2461139.405243055, A.D. 2026-Apr-08 21:43:33.0000, -8.361656294698306E+04, -2.964362487495128E+05, -3.686994677052292E+04,  4.409110427614100E-01,  7.919927047159951E-01,  3.102092087961483E-02,
2461139.415659722, A.D. 2026-Apr-08 21:58:33.0000, -8.321923722303841E+04, -2.957218905671861E+05, -3.684182417877244E+04,  4.420352551034538E-01,  7.954732380715384E-01,  3.147422834547026E-02,
2461139.426076389, A.D. 2026-Apr-08 22:13:33.0000, -8.282089904021482E+04, -2.950043909218641E+05, -3.681329225193198E+04,  4.431609592145633E-01,  7.989737683309672E-01,  3.193056105257730E-02,
2461139.436493055, A.D. 2026-Apr-08 22:28:33.0000, -8.242154703505758E+04, -2.942837317224090E+05, -3.678434824927346E+04,  4.442882013034462E-01,  8.024945046677084E-01,  3.238995913050613E-02,
2461139.446909722, A.D. 2026-Apr-08 22:43:33.0000, -8.202117980267179E+04, -2.935598946877209E+05, -3.675498939364837E+04,  4.454170273760875E-01,  8.060356602802583E-01,  3.285246339449932E-02,
2461139.457326389, A.D. 2026-Apr-08 22:58:33.0000, -8.161979589683267E+04, -2.928328613429634E+05, -3.672521287085896E+04,  4.465474832662869E-01,  8.095974524969010E-01,  3.331811536361806E-02,
2461139.467743055, A.D. 2026-Apr-08 23:13:33.0000, -8.121739383008286E+04, -2.921026130157185E+05, -3.669501582901305E+04,  4.476796146603854E-01,  8.131801028726089E-01,  3.378695727956627E-02,
2461139.478159722, A.D. 2026-Apr-08 23:28:33.0000, -8.081397207407972E+04, -2.913691308325459E+05, -3.666439537788220E+04,  4.488134670818844E-01,  8.167838372196788E-01,  3.425903212018538E-02,
2461139.488576389, A.D. 2026-Apr-08 23:43:33.0000, -8.040952905940531E+04, -2.906323957145154E+05, -3.663334858820519E+04,  4.499490859315441E-01,  8.204088857384965E-01,  3.473438362441822E-02,
2461139.498993055, A.D. 2026-Apr-08 23:58:33.0000, -8.000406317588968E+04, -2.898923883736138E+05, -3.660187249101340E+04,  4.510865164886411E-01,  8.240554830852159E-01,  3.521305630430110E-02,
2461139.509409722, A.D. 2026-Apr-09 00:13:33.0000, -7.959757277263871E+04, -2.891490893085590E+05, -3.656996407691838E+04,  4.522258042904560E-01,  8.277238691299202E-01,  3.569509549762406E-02,
2461139.519826389, A.D. 2026-Apr-09 00:28:33.0000, -7.919005615818343E+04, -2.884024788007732E+05, -3.653762029539092E+04,  4.533669933167396E-01,  8.314142857035647E-01,  3.618054724236530E-02,
2461139.530243055, A.D. 2026-Apr-09 00:43:33.0000, -7.878151160055173E+04, -2.876525369101517E+05, -3.650483805401770E+04,  4.545101296574129E-01,  8.351269833853370E-01,  3.666945858477405E-02,
2461139.540659722, A.D. 2026-Apr-09 00:58:33.0000, -7.837193732722965E+04, -2.868992434705605E+05, -3.647161421773100E+04,  4.556552577069241E-01,  8.388622146108609E-01,  3.716187729902365E-02,
2461139.551076389, A.D. 2026-Apr-09 01:13:33.0000, -7.796133152536188E+04, -2.861425780856974E+05, -3.643794560803875E+04,  4.568024228022308E-01,  8.426202386033875E-01,  3.765785212234690E-02,
2461139.561493055, A.D. 2026-Apr-09 01:28:33.0000, -7.754969234167083E+04, -2.853825201243675E+05, -3.640382900221282E+04,  4.579516694642603E-01,  8.464013181863166E-01,  3.815743262464649E-02,
2461139.571909722, A.D. 2026-Apr-09 01:43:33.0000, -7.713701788271192E+04, -2.846190487163175E+05, -3.636926113248758E+04,  4.591030420711930E-01,  8.502057211359679E-01,  3.866066929411838E-02,
2461139.582326389, A.D. 2026-Apr-09 01:58:33.0000, -7.672330621461927E+04, -2.838521427470230E+05, -3.633423868519295E+04,  4.602565859286163E-01,  8.540337222508171E-01,  3.916761364457749E-02,
2461139.592743055, A.D. 2026-Apr-09 02:13:33.0000, -7.630855536330250E+04, -2.830817808532342E+05, -3.629875829990629E+04,  4.614123455789435E-01,  8.578856003211492E-01,  3.967831809880423E-02,
2461139.603159722, A.D. 2026-Apr-09 02:28:33.0000, -7.589276331442340E+04, -2.823079414180288E+05, -3.626281656856320E+04,  4.625703657425305E-01,  8.617616399653170E-01,  4.019283609334856E-02,
2461139.613576389, A.D. 2026-Apr-09 02:43:33.0000, -7.547592801334211E+04, -2.815306025657153E+05, -3.622641003454440E+04,  4.637306911661264E-01,  8.656621314519711E-01,  4.071122208823302E-02,
2461139.623993055, A.D. 2026-Apr-09 02:58:33.0000, -7.505804736531775E+04, -2.807497421571171E+05, -3.618953519176196E+04,  4.648933665176303E-01,  8.695873706160663E-01,  4.123353158496501E-02,
2461139.634409722, A.D. 2026-Apr-09 03:13:33.0000, -7.463911923518930E+04, -2.799653377837868E+05, -3.615218848367607E+04,  4.660584366204190E-01,  8.735376594036180E-01,  4.175982117220967E-02,
2461139.644826389, A.D. 2026-Apr-09 03:28:33.0000, -7.421914144754644E+04, -2.791773667630316E+05, -3.611436630233032E+04,  4.672259462392320E-01,  8.775133055921038E-01,  4.229014853678109E-02,
2461139.655243055, A.D. 2026-Apr-09 03:43:33.0000, -7.379811178665356E+04, -2.783858061323725E+05, -3.607606498734176E+04,  4.683959401956126E-01,  8.815146231250479E-01,  4.282457249940630E-02,
2461139.665659722, A.D. 2026-Apr-09 03:58:33.0000, -7.337602799636693E+04, -2.775906326438765E+05, -3.603728082486188E+04,  4.695684633753821E-01,  8.855419322557780E-01,  4.336315304790195E-02,
2461139.676076389, A.D. 2026-Apr-09 04:13:33.0000, -7.295288778028225E+04, -2.767918227588084E+05, -3.599801004653396E+04,  4.707435606952929E-01,  8.895955596112455E-01,  4.390595135931558E-02,
2461139.686493055, A.D. 2026-Apr-09 04:28:33.0000, -7.252868880137484E+04, -2.759893526412058E+05, -3.595824882837618E+04,  4.719212771526792E-01,  8.936758384262051E-01,  4.445302984191268E-02,
2461139.696909722, A.D. 2026-Apr-09 04:43:33.0000, -7.210342868214744E+04, -2.751831981522851E+05, -3.591799328968067E+04,  4.731016578125414E-01,  8.977831086583763E-01,  4.500445216059468E-02,
2461139.707326389, A.D. 2026-Apr-09 04:58:33.0000, -7.167710500445490E+04, -2.743733348441077E+05, -3.587723949185672E+04,  4.742847477882592E-01,  9.019177171003701E-01,  4.556028327172529E-02,
2461139.717743055, A.D. 2026-Apr-09 05:13:33.0000, -7.124971530964349E+04, -2.735597379537091E+05, -3.583598343726997E+04,  4.754705924039164E-01,  9.060800178392240E-01,  4.612058947135256E-02,
2461139.728159722, A.D. 2026-Apr-09 05:28:33.0000, -7.082125709815558E+04, -2.727423823960701E+05, -3.579422106800161E+04,  4.766592368907640E-01,  9.102703718401880E-01,  4.668543840289063E-02,
2461139.738576389, A.D. 2026-Apr-09 05:43:33.0000, -7.039172782964288E+04, -2.719212427579106E+05, -3.575194826462214E+04,  4.778507267049664E-01,  9.144891477148126E-01,  4.725489912367625E-02,
2461139.748993055, A.D. 2026-Apr-09 05:58:33.0000, -6.996112492282795E+04, -2.710962932908514E+05, -3.570916084490852E+04,  4.790451074148598E-01,  9.187367216795534E-01,  4.782904213160222E-02,
2461139.759409722, A.D. 2026-Apr-09 06:13:33.0000, -6.952944575535375E+04, -2.702675079043976E+05, -3.566585456252392E+04,  4.802424245570843E-01,  9.230134774551360E-01,  4.840793939082927E-02,
2461139.769826389, A.D. 2026-Apr-09 06:28:33.0000, -6.909668766389036E+04, -2.694348601592503E+05, -3.562202510568840E+04,  4.814427240044208E-01,  9.273198071587265E-01,  4.899166440970126E-02,
2461139.780243055, A.D. 2026-Apr-09 06:43:33.0000, -6.866284794369992E+04, -2.685983232594108E+05, -3.557766809575800E+04,  4.826460516096049E-01,  9.316561108128112E-01,  4.958029224458610E-02,
2461139.790659722, A.D. 2026-Apr-09 06:58:33.0000, -6.822792384874162E+04, -2.677578700451434E+05, -3.553277908581878E+04,  4.838524533917398E-01,  9.360227969003379E-01,  5.017389956623314E-02,
2461139.801076389, A.D. 2026-Apr-09 07:13:33.0000, -6.779191259143942E+04, -2.669134729851095E+05, -3.548735355920710E+04,  4.850619754802443E-01,  9.404202824645006E-01,  5.077256469481878E-02,
2461139.811493055, A.D. 2026-Apr-09 07:28:33.0000, -6.735481134278837E+04, -2.660651041689651E+05, -3.544138692802482E+04,  4.862746642440527E-01,  9.448489935723070E-01,  5.137636766258197E-02,
2461139.821909722, A.D. 2026-Apr-09 07:43:33.0000, -6.691661723188237E+04, -2.652127352986420E+05, -3.539487453154975E+04,  4.874905660464053E-01,  9.493093650647275E-01,  5.198539023647214E-02,
2461139.832326389, A.D. 2026-Apr-09 07:58:33.0000, -6.647732734601144E+04, -2.643563376805270E+05, -3.534781163466338E+04,  4.887097274985095E-01,  9.538018412789928E-01,  5.259971599220342E-02,
2461139.842743055, A.D. 2026-Apr-09 08:13:33.0000, -6.603693873047011E+04, -2.634958822168699E+05, -3.530019342620013E+04,  4.899321953512411E-01,  9.583268760771119E-01,  5.321943035867266E-02,
2461139.853159722, A.D. 2026-Apr-09 08:28:33.0000, -6.559544838836094E+04, -2.626313393969588E+05, -3.525201501725092E+04,  4.911580164627602E-01,  9.628849330339819E-01,  5.384462066464252E-02,
2461139.863576389, A.D. 2026-Apr-09 08:43:33.0000, -6.515285328068657E+04, -2.617626792886345E+05, -3.520327143944714E+04,  4.923872379122893E-01,  9.674764859182666E-01,  5.447537620832343E-02,
2461139.873993055, A.D. 2026-Apr-09 08:58:33.0000, -6.470915032585758E+04, -2.608898715284199E+05, -3.515395764313125E+04,  4.936199069075580E-01,  9.721020187820661E-01,  5.511178830434449E-02,
2461139.884409722, A.D. 2026-Apr-09 09:13:33.0000, -6.426433639977979E+04, -2.600128853125386E+05, -3.510406849553647E+04,  4.948560708187369E-01,  9.767620263038741E-01,  5.575395034806296E-02,
2461139.894826389, A.D. 2026-Apr-09 09:28:33.0000, -6.381039219780821E+04, -2.591349642695220E+05, -3.506196183743539E+04,  4.962357729830522E-01,  9.813701277458723E-01,  5.624024136735289E-02,
2461139.905243055, A.D. 2026-Apr-09 09:43:33.0000, -6.336322086812257E+04, -2.582496051512695E+05, -3.501105172698217E+04,  4.974788944966999E-01,  9.861005388337828E-01,  5.689433683034817E-02,
2461139.915659722, A.D. 2026-Apr-09 09:58:33.0000, -6.291492909785709E+04, -2.573599724930945E+05, -3.495955021708645E+04,  4.987256488922667E-01,  9.908669721131382E-01,  5.755447922165879E-02,
2461139.926076389, A.D. 2026-Apr-09 10:13:33.0000, -6.246551359588218E+04, -2.564660336328997E+05, -3.490745181960230E+04,  4.999760840744621E-01,  9.956699676857912E-01,  5.822077096370387E-02,
2461139.936493055, A.D. 2026-Apr-09 10:28:33.0000, -6.201497102786160E+04, -2.555677554169929E+05, -3.485475095311862E+04,  5.012302480866151E-01,  1.000510077806839E+00,  5.889331689364563E-02,
2461139.946909722, A.D. 2026-Apr-09 10:43:33.0000, -6.156329801605251E+04, -2.546651041888410E+05, -3.480144194074480E+04,  5.024881893081246E-01,  1.005387867631698E+00,  5.957222436077392E-02,
2461139.957326389, A.D. 2026-Apr-09 10:58:33.0000, -6.111049113939195E+04, -2.537580457780714E+05, -3.474751900786064E+04,  5.037499560121828E-01,  1.010303914702932E+00,  6.025760324999690E-02,
2461139.967743055, A.D. 2026-Apr-09 11:13:33.0000, -6.065654693298639E+04, -2.528465454879446E+05, -3.469297627972686E+04,  5.050155968130855E-01,  1.015258810223814E+00,  6.094956611776886E-02,
2461139.978159722, A.D. 2026-Apr-09 11:28:33.0000, -6.020146188828498E+04, -2.519305680838343E+05, -3.463780777909901E+04,  5.062851603847465E-01,  1.020253158899986E+00,  6.164822824070787E-02,
2461139.988576389, A.D. 2026-Apr-09 11:43:33.0000, -5.974523245273445E+04, -2.510100777803258E+05, -3.458200742370739E+04,  5.075586956202133E-01,  1.025287579640522E+00,  6.235370772249366E-02,
2461139.998993055, A.D. 2026-Apr-09 11:58:33.0000, -5.928785502991335E+04, -2.500850382288902E+05, -3.452556902371164E+04,  5.088362515170277E-01,  1.030362705791517E+00,  6.306612556990548E-02,
2461140.009409722, A.D. 2026-Apr-09 12:13:33.0000, -5.882932597906611E+04, -2.491554125039453E+05, -3.446848627899989E+04,  5.101178772114151E-01,  1.035479185642920E+00,  6.378560579255477E-02,
2461140.019826389, A.D. 2026-Apr-09 12:28:33.0000, -5.836964161521497E+04, -2.482211630896777E+05, -3.441075277647223E+04,  5.114036219693774E-01,  1.040637682873141E+00,  6.451227549803895E-02,
2461140.030243055, A.D. 2026-Apr-09 12:43:33.0000, -5.790879820892629E+04, -2.472822518657377E+05, -3.435236198719147E+04,  5.126935351819061E-01,  1.045838877027397E+00,  6.524626499493191E-02,
2461140.040659722, A.D. 2026-Apr-09 12:58:33.0000, -5.744679198644979E+04, -2.463386400932491E+05, -3.429330726348757E+04,  5.139876663364391E-01,  1.051083463959173E+00,  6.598770789442804E-02,
2461140.051076389, A.D. 2026-Apr-09 13:13:33.0000, -5.698361912925633E+04, -2.453902883991273E+05, -3.423358183588780E+04,  5.152860650458497E-01,  1.056372156423836E+00,  6.673674122416989E-02,
2461140.061493055, A.D. 2026-Apr-09 13:28:33.0000, -5.651927577419556E+04, -2.444371567611769E+05, -3.417317881002532E+04,  5.165887809968541E-01,  1.061705684516505E+00,  6.749350553761357E-02,
2461140.071909722, A.D. 2026-Apr-09 13:43:33.0000, -5.605375801335951E+04, -2.434792044920869E+05, -3.411209116340287E+04,  5.178958639578449E-01,  1.067084796260327E+00,  6.825814503421290E-02,
2461140.082326389, A.D. 2026-Apr-09 13:58:33.0000, -5.558706189395758E+04, -2.425163902229217E+05, -3.405031174204881E+04,  5.192073637641252E-01,  1.072510258176725E+00,  6.903080768336678E-02,
2461140.092743055, A.D. 2026-Apr-09 14:13:33.0000, -5.511918341851344E+04, -2.415486718867266E+05, -3.398783325710072E+04,  5.205233302825094E-01,  1.077982855828948E+00,  6.981164534856743E-02,
2461140.103159722, A.D. 2026-Apr-09 14:28:33.0000, -5.465011854446046E+04, -2.405760067003224E+05, -3.392464828118935E+04,  5.218438134333380E-01,  1.083503394521886E+00,  7.060081392722511E-02,
2461140.113576389, A.D. 2026-Apr-09 14:43:33.0000, -5.417986318436876E+04, -2.395983511468043E+05, -3.386074924478112E+04,  5.231688631328626E-01,  1.089072699857242E+00,  7.139847348499251E-02,
2461140.123993055, A.D. 2026-Apr-09 14:58:33.0000, -5.370841320582215E+04, -2.386156609566949E+05, -3.379612843234444E+04,  5.244985293312853E-01,  1.094691618521815E+00,  7.220478840846123E-02,
2461140.134409722, A.D. 2026-Apr-09 15:13:33.0000, -5.323576443167955E+04, -2.376278910892471E+05, -3.373077797843164E+04,  5.258328617876166E-01,  1.100361018555820E+00,  7.301992752725056E-02,
2461140.144826389, A.D. 2026-Apr-09 15:28:33.0000, -5.276191263975461E+04, -2.366349957118545E+05, -3.366468986353982E+04,  5.271719104419693E-01,  1.106081790900884E+00,  7.384406432902690E-02,
2461140.155243055, A.D. 2026-Apr-09 15:43:33.0000, -5.228685356311441E+04, -2.356369281800415E+05, -3.359785590990822E+04,  5.285157249914414E-01,  1.111854849324073E+00,  7.467737706719968E-02,
2461140.165659722, A.D. 2026-Apr-09 15:58:33.0000, -5.181058289005112E+04, -2.346336410160296E+05, -3.353026777711463E+04,  5.298643551003192E-01,  1.117681131695694E+00,  7.552004896768544E-02,
2461140.176076389, A.D. 2026-Apr-09 16:13:33.0000, -5.133309626444190E+04, -2.336250858873448E+05, -3.346191695756651E+04,  5.312178501263728E-01,  1.123561600297431E+00,  7.637226837205557E-02,
2461140.186493055, A.D. 2026-Apr-09 16:28:33.0000, -5.085438928553123E+04, -2.326112135833954E+05, -3.339279477173946E+04,  5.325762594884603E-01,  1.129497243518951E+00,  7.723422898428434E-02,
2461140.196909722, A.D. 2026-Apr-09 16:43:33.0000, -5.037445750834679E+04, -2.315919739925377E+05, -3.332289236332882E+04,  5.339396322281141E-01,  1.135489075896618E+00,  7.810613000801192E-02,
2461140.207326389, A.D. 2026-Apr-09 16:58:33.0000, -4.989329644380246E+04, -2.305673160775925E+05, -3.325220069417222E+04,  5.353080174634218E-01,  1.141538140087953E+00,  7.898817642321943E-02,
2461140.217743055, A.D. 2026-Apr-09 17:13:33.0000, -4.941090155915889E+04, -2.295371878511917E+05, -3.318071053902956E+04,  5.366814628322225E-01,  1.147645504609810E+00,  7.988057897810436E-02,
2461140.228159722, A.D. 2026-Apr-09 17:28:33.0000, -4.892726827802296E+04, -2.285015363491707E+05, -3.310841248009320E+04,  5.380600173909197E-01,  1.153812271125340E+00,  8.078355484632832E-02,
2461140.238576389, A.D. 2026-Apr-09 17:43:33.0000, -4.844239198085047E+04, -2.274603076040096E+05, -3.303529690135883E+04,  5.394437286171142E-01,  1.160039569214992E+00,  8.169732742702396E-02,
2461140.248993055, A.D. 2026-Apr-09 17:58:33.0000, -4.795626800530959E+04, -2.264134466169126E+05, -3.296135398275346E+04,  5.408326437815678E-01,  1.166328560516509E+00,  8.262212679958852E-02,
2461140.259409722, A.D. 2026-Apr-09 18:13:33.0000, -4.746889164665571E+04, -2.253608973287863E+05, -3.288657369403211E+04,  5.422268098220181E-01,  1.172680439733660E+00,  8.355818997362141E-02,
2461140.269826389, A.D. 2026-Apr-09 18:28:33.0000, -4.698025815845968E+04, -2.243026025908093E+05, -3.281094578848261E+04,  5.436262728218987E-01,  1.179096434850391E+00,  8.450576108465424E-02,
2461140.280243055, A.D. 2026-Apr-09 18:43:33.0000, -4.649036275279614E+04, -2.232385041325983E+05, -3.273445979629167E+04,  5.450310783980969E-01,  1.185577809372723E+00,  8.546509174769223E-02,
2461140.290659722, A.D. 2026-Apr-09 18:58:33.0000, -4.599920060110593E+04, -2.221685425305364E+05, -3.265710501774463E+04,  5.464412713509822E-01,  1.192125863044320E+00,  8.643644131089845E-02,
2461140.301076389, A.D. 2026-Apr-09 19:13:33.0000, -4.550676683476810E+04, -2.210926571741145E+05, -3.257887051609706E+04,  5.478568958600690E-01,  1.198741933824411E+00,  8.742007720649031E-02,
2461140.311493055, A.D. 2026-Apr-09 19:28:33.0000, -4.501305654610149E+04, -2.200107862317804E+05, -3.249974511021731E+04,  5.492779949350267E-01,  1.205427398311153E+00,  8.841627520412948E-02,
2461140.321909722, A.D. 2026-Apr-09 19:43:33.0000, -4.451806478884172E+04, -2.189228666141383E+05, -3.241971736683324E+04,  5.507046107846363E-01,  1.212183674262777E+00,  8.942531982490198E-02,
2461140.332326389, A.D. 2026-Apr-09 19:58:33.0000, -4.401969129259893E+04, -2.178291762176153E+05, -3.234045486039456E+04,  5.001974843447613E-01,  1.227496919405992E+00,  1.320735931012865E-01,
